No.,Comment,Label
7246,nhìn cái theme (giao di?n) live stream gi?i nhìn nó phèn v?i c? hình ?nh trong game nó c? b?t b?t s??ng mù tr?ng xem khó ch?u th?t. ??i nhà phát hành nh?ng l?i thuê l?i ??i ng? t? ch?c gi?i c?a Gà,0
7247,hqua gân ?àm ?ánh mà xém thua FL VCS mùa này ?o ma,0
7248,??c manga cho l?,0
7249,bao gi? m?i có máy ch? t?i vi?t nam cho ?? lag v?y nh?,0
7250,C? vãi c? l?n ra,1
7251,T con b?t ??u lò dò ?i ra kh?i hang tìm ???ng c?u BLG,2
7252,Con ng?a,0
7253,Ng?a ?i,0
7254,em c?ng v?y á,0
7255,??u t? 1 b? PC ?? ch?i lol kho?ng bn nh?,0
7256,"Haha, ki?m tí c?m cháo thôi mà ông b?n dí tôi th?",0
7257,B? lái t?t ??y :),0
7258,"Khi nào thì ?n full r?ng, khi nào thì b? bãi th? ông",0
7259,a này c? b?p quá nhìn là mu?n ra,2
7260,tool ?âu ngáo à,1
7261,th?y nó l?c li?n ko,0
7262,nhìn nguy?n mu?n b?n tùm lum,2
7263,kéo l?i pha gank mid ?i kìa,0
7264,c? tool l?c c? né,0
7265,"m?y ??a b?o fan BLG ch?ng qua là anti-fan c?a GenG thôi, m?y con gà, 3-0 cho GenG",2
7266,kbiet thì nghe ?i ông,0
7267,nó v?a E vô lux có l?c nó l?c li?n,0
7268,yassuo tool,0
7269,bú cái j c?,1
7270,? ?úng nó tool kia,0
7271,Nó l?c k có delay ?y,0
7272,coi l?i ?o?n gank là th?y,0
7273,làm nh? 30 xác ?i,0
7274,Ôiii m?nh,0
7275,B? ?ây con,0
7276,25 xác,0
7277,Làm game sylass nua ?i coi ?ã m?t quá,0
7278,g?n 30 xác r,0
7279,?ánh thêm game sylass n?a ?i em coi ?ã quá,0
7280,có nh?n kéo rank ??ng ko,0
7281,thuê cày nó r? h?n thuê kéo ?ó ông,0
7282,nghe qu? 50ti?ng o?i vl,1
7283,V?n ?n áp ch? e Nguy?n ??p zai,0
7284,l?n sau làm l?i,0
7285,gi? càng l?n thì thích ?i tay v?n h?n,1
7286,h?i tr??c tôi c?ng dame mê l?n r?i v?n ?am mê nh?ng ko h?i tr??c,0
7287,r?n l?i thành giun luôn,1
7288,Có ae ch?i chung thi game gi cung hay,0
7289,nói chung ng?i nhi?u máy tính t?p th? d?c th? thao cho nó kh?e ng??i,0
7290,long time k see,0
7291,?au ?i?ng ng??i ,0
7292,c?c chill luôn :')),0
7293,M?t mình tôi,0
7294,bro có duo k,0
7295,"alo cho h?i, sao hn ?ánh tr? z",0
7296,?? sát l?c b?n sau m?y con sát th? kh?e ác,0
7297,azai nhin do con z,0
7298,nói chung ng?i nhi?u nó y?u ng??i dã man,0
7299,sao t mãi ko thoát dc rank ??ng 1 ông ?i :)),0
7300,jhin b?n R nh? cái qu?n què z :)),0
7301,b? 3 n?m ko ch?i. gi? vào rank ?ánh nh? ngáo,1
7302,gáy s?m ?n gì :)),0
7303,K spam R nu?t quái tr??c nh?,0
7304,anh ?i r?ng mà farm v?n t?t nh?,0
7305,"thà cho dk ?i msi ?ánh còn thú v? h?n, ?? th già h?t th?i làm boi 1 champ nautilus c?m m? neo ?i b? vu?t râu nhìn b?n m?t th?t ??",2
7306,mai e luy?n con này thành boy 1 cham,0
7307,REN b? kick h? ae,0
7308,cho mày kh?i ch?i game ??y,0
7309,gamesense ?i r?ng ch?ng,0
7310,t? ??ng 2 lên kim c??ng 2 l?y bao nhiêu,0
7311,nó ?u cái m?t tím trong b?i kìa k th?y h?,0
7312,M?t tím team nó mà,0
7313,Nó r?i xu?ng trong b?i c? gi?a bùa ?? và hang r?ng,0
7314,Nó ?u sang red nó mà,0
7315,?ánh 1 tr?n zed r?ng ?i,0
7316,bí ?n này cu?i cùng c?ng ???c gi?i ?áp,0
7317,ao b? nhây :))),0
7318,trai bao,1
7319,a ?ánh con nh?n ?i ?,0
7320,ch?i neko r?ng ?i nguy?n,0
7321,cay thue ib ?âu ah,0
7322,nh?n nh?p ?? nashor k t? ?âu,0
7323,b?n này có ph?i là mo ha mét se na ko,0
7324,cho h?i gam ch?ng nào m?i ?ánh v?y,0
7325,Con nào ?i mid d? lên rank nh?t a,0
7326,ngáo ng??i v?i giáo án sion,1
7327,Gi? toxic t? cáo là duy?t li?n,0
7328,khó cái chu?i luôn ?y ch? :))),0
7329,2q 1 ??a vãi l?n,1
7330,Ko có bá ?i?n ko coi,0
7331,ra sông b?i a ?ii,0
7332,Toàn các b? c?a fan vi?t ?ây r,0
7333,L?i ch?i khó ch?u nh?,0
7334,xem ah ?ánh ik r?ng em h ?ánh r?ng ?n ?ánh con này cg 6p là c?p 6 ho?c g?n 6,0
7335,?ánh ls ???ng trên ?i,0
7336,urdy anh mang b?ng gì v?y anh,0
7337,v?n là câu chuy?n nh?m m?t 5p :)),0
7338,hôm nay nóng vãi l?n,1
7339,Viettel d?o này lag vcl =)),2
7340,Bot game tr??c luôn ?ó,0
7341,nó c??p red r,0
7342,gi? like ko c? ??nh nha,0
7343,c?p bót ah là game trc ?ó,0
7344,V?n nh? m?i khi mà tr? gì ???,0
7345,?ánh c?n th?n ko tim lày toang e,0
7346,con ng?a ganh uy tín quá,0
7347,Rác vc em à. Rank gì ?ây mà v?n g?p v?y,2
7348,hay ghê,0
7349,vayne hay ??y mà ko ?c b?n,0
7350,Rank gì ng ae,0
7351,sao nó ngu v?y nó v?n chat v?y fr :))))),2
7352,Ren ??n b? sút,2
7353,co ban yuumi ganh 2 tran hay vãi l?n,1
7354,fr th c?t ??u gì,0
7355,urdy anh mang b?ng gì v?y anh,0
7356,v?n là câu chuy?n nh?m m?t 5p :)),0
7357,7h m?i ?ánh mà,0
7358,"3 0 nh? nhàng, gen g vô ??ch",0
7359,Tê li?t con ôm chân BLG làm fanface-purple-crying,0
7360,"nó ?ó ô, vuongduongnolove mà",0
7361,virtualhugvirtualhug,0
7362,spam th? mà bot nó k ban hay th?t,0
7363,"Chào ngài, tôi v?n xem nh?ng nhác cmt",0
7364,q max h?t kaka,0
7365,sion main ad thì ph?i,0
7366,M?i ch? là thua ck t?ng thôi mà. Anti gáy b?n s?m th?. Final r?i gáy ko m?t công núp b?i :))),2
7367,thuê N ch?i rank bk ?c k :v,0
7368,mai ho?c ngày kia thì sao? mà giá sao ý nh?,0
7369,b?o kê ?c vayne nó b?n h?t tr?n lày,0
7370,mà ông hay ch?i h nào th?? tui th?y hay stream theo h gi?c ng? ....,0
7371,"Gen G ti?n BLG v? n??c, Peyz d?y Elk ?ánh ad",0
7372,se gà quá k có tri?n v?ng nên ren out,2
7373,nh?c ?o?n này là gì v?y ae,0
7374,vayne quá hay khi có yumy,0
7375,anh ?i ?ánh cách nào ?? lên ???c rank vàng,0
7376,top gap là gì th? a,0
7377,ah ?ánh hay v?y mà sau ích l??c xem quá v?y,0
7378,dang danh rank gi vay snake,0
7379,Stream ? nhà h?.. hay stream vào khung gi? nào th?.,0
7380,tua l?i pha atrox xem ?i,0
7381,"BLG khéo vô ??ch thì ??i nào chung nhánh vs GAM ??u auto vô ??ch, bùa l?i VCS m?nh vãi c? l?n",2
7382,M?t bá ?i?n nh? m?t 90% s?c m?nh,0
7383,Haizzz nói ghê nh? ông,0
7384,??n ? Nói nh? cái ?b,1
7385,??n ? Nói nh? cái ??u bu?i,1
7386,Taem nó toàn quái v?t.. ai c?ng xanh,0
7387,"ông farm c?ng ko nhanh do ông kh?i ??u b?ng Q, farm nhanh nh?t là ?i cách bãi quái kho?ng 3s thì b?t R, ?ánh 2 phát Q r?i l?i 4 phát R, t?ng c?ng ông gây vào bãi quái 3 phát R, clear r?t nhanh luôn",0
7388,"Q lv1 mà ông, R lv2 là kh?e h?n Q lv1 r?i, t? lv4 tr? ?i là spam R s? kh?e h?n Q. Q ch? ?? l?y dmg 1 hit ??u r?i sau ?ó ch? y?u stack 4 c?ng d?n cho R thôi",0
7389,hôm qua coi ngài Ren coach c??i ?,0
7390,Ch? th?ng chogat có FL lao vào ad là win.. veyner dính cái câm l?ng.,0
7391,C?ng,0
7392,game nay v ma thua a,0
7393,oh no,0
7394,cho gath vs ad ko sai R,0
7395,??? B?t ?c ad r?i mà thua ?c.? Atroc nó kho? hay sao ?y kyen n?a kho?,0
7396,Có ai gi?m heal ?âu mà ?òi ?ánh aatrox,0
7397,Th?y nó ch?c phát h?i c? cây máu,0
7398,nay online s?m th? e,0
7399,"ông này ?ánh c?ng hay, ?a d?ng t??ng, mà view ít nh?",0
7400,Nó flash r?i,0
7401,Fl r?i,0
7402,Stream ??n ?êm luôn ??y à,0
7403,Zed fl theo ??y,0
7404,? g?p stream ông r? th?n luôn này,0
7405,ko ?n c?m à man,0
7406,ivern nay cx biet choi,0
7407,Ka th?t cha ôi... R là khúc c?u h?n ??y,0
7408,geng vô ??ch,0
7409,anh g?p r? th?n à,0
7410,?i d?i ôi ai ?? e tôi mà 1/6 th? kia,0
7411,"lên rank cao là ng?p th? r?i ?ánh sao n?i , ít view là ph?i",0
7412,Tin hot chuy?n nh??ng vcs,0
7413,M? HQUA ?ÁNH RANK CÓ TH T? NH?N NG??I C?A CAYTHUEVN XONG VÀO FEED T?T L?N ? CH?U ??Y,0
7414,g?p rúng bên kia one champ,0
7415,toàn b? pick ??u thôi,0
7416,Mi?ng l??i thiên h? ông ?  Tôi b? nhi?u r?i gi? c?ng chai m?t,0
7417,he lo,0
7418,Ko có áp l?c sao có thành công,0
7419,lam tran nunu di,0
7420,hello anh em,0
7421,??n gi? ?? sát d?i e,0
7422,ri?t h?t,0
7423,xong m? game r ?ù má,1
7424,sneke god ?ã xem ph?n 4 c?a avengers???,0
7425,?? mai donate gi?i xui cho ngài ,0
7426,Th? thì xui h?n ??y anh ? =)),0
7427,t?i ông n?i nó còn m?nh,0
7428,?ã th? ?âu mà bi?t e,0
7429,Thôi ?  tí l?i ?n ban thì toi,0
7430,làm ván qiana ?i pro,0
7431,akali hay th?,0
7432,cháy ?i th?ng chó,2
7433,nh?c nh? con chó luôn,1
7434,SE vào th?ng vòng b?ng ?úng k nh?,0
7435,T? khi thua WC kênh chat ch? còn 1 GAM màu ,0
7436,Bin lên xe Ân ?èo,0
7437,gam vao thang vong trong roi nhe,0
7438,n? t? th? sao còn là th?n tho?i nh??,0
7439,ph?n x? ác,0
7440,sao k c?m Viego ta,0
7441,"cho th? th?c 8 ??i ?i thì vào vòng b?ng xem ?ánh hay h?n, mình th?y c? PSG vs GG ??u hay, x?ng ?áng vào mà",0
7442,fl th? l? r?ng r,0
7443,ez tam h?p h y?u b? m?,1
7444,gam ch?ng qua có Kiaya v?i Levi gánh c? mùa gi?i. team nào c?ng có gà nh?ng gam thì do 2 ô kia gánh l?c quá nên c?ng vô ??ch ???c,0
7445,Qu?c nh?c mang tên Gam,0
7446,C? nh? tý ?i,0
7447,"gam vào top 4 ??i r?i gi?i s?m nh?t r?i nhé, c? th? là top 1 :)) s? ch?a ae ;))",0
7448,Vi?t Nam khi nào ?ánh v?y ae,0
7449,má cái ??ng m?t,0
7450,2 mid t?n lính\,0
7451,2 rông ??u nh? v?y là ph?i ?ánh r?ng ròi,0
7452,Chúng tôi c?n GAM,0
7453,Gam thua mà gam con l?y ??i khác ra ?? ??n h? mãi nh?,2
7454,kênh chat m?t d?y vl :)),1
7455,GAM ? ?âu r ?y nh? th?y gáy ác ? qu?c n?i l?m mà,2
7456,doran hi?n nguyên hình à,0
7457,Doran g?p ông n?i,0
7458,má ghê vãi c?c,1
7459,Zeri nó ?ánh nh? nhà nó v ?éo s? ai,0
7460,style chim m?i hay,0
7461,v?p,0
7462,Gori ?ánh hay quá,0
7463,?ánh h?t không c?ng th?ng gg quá gà,0
7464,Kati coi ngta ?ánh Liss này,0
7465,Gori hay,0
7466,"??ng có nói k? n?ng = ng ta nha. ch? tao th?y out c? k? n?ng l?n, t? duy chi?n thu?t",0
7467,vui mà =)_)))),0
7468,m?y h GAM ?ánh v ae,0
7469,tôi ?ã c??i,0
7470,ko xàm b?ng cách mà gundam cút ?âu nh? ?,2
7471,"?ang ?n chim c?ng hông yên n?a, quín tr??c m?t d?y sao bình t?nh ???c.",0
7472,thi?,0
7473,"bl hay nói chuy?n , tôn tr?ng ng??i xem nha",0
7474,giai tri vãi l?n:)),1
7475,ai gi?i thích h? l??i hái c?a zeri tích s? nhanh h?n jinx v?i,0
7476,lcm kh?a,1
7477,tank mà damg nó kìa dm vl,1
7478,tank mà damg nó kìa dm vãi l?n,1
7479,Ae cho mình h?i gam vs blg bao gi? ?ánh v?y,0
7480,nói v? qu?c nh?c thì t?t c? b?n ? ?ây ??u gi?ng nhau c? thôi,2
7481,T?i Gam con b? ti?n mua Viewing Party ?? xem c?nh R7 n?c ko th? ?c,2
7482,qq gì v?,1
7483,tê li?t ?ánh ???c 2 l?n thì v? n??c,0
7484,lpl nhàn th?,0
7485,c? c?u r?i,0
7486,ko có nhánh th?ng thì ?ánh 1 tr?n r?i cook à:),0
7487,c9 v?i blg ngang kèo ph?t =))),0
7488,chung k?t trung hàn r,0
7489,Rác quá rác,1
7490,qu?n què gì v?,1
7491,B?o VCS ?éo bh chuyên nghi?p ???c nh? nh?ng khu v?c khác thì t? ái :))???,2
7492,lpl mua t? b?c th?m,0
7493,x?p v ?? msi ko tr? thành lck mùa hè :)),0
7494,"v?y còn nhánh th?ng nhánh thua, mà ko hi?n lên ha",0
7495,GAM ??i tên thành GG ?? may m?n nha ae,0
7496,nói m? gì v ?,1
7497,có khi nào,0
7498,"nhánh thua mà, ck v?n có th? 2 hàn ho?c 2 trung",0
7499,n?m ngoái 3 chùy\,0
7500,th? th?c m?i này c?ng nè,0
7501,coi th??ng a3 bay fb,0
7502,N?nh,0
7503,abe vs op c?p tr?n kinh ?i?n hôm nay,0
7504,anh 3 c?m con gì có búa ý,0
7505,k ngh? ra dc k?ch b?b ?? ces thua ván 1,0
7506,Này thì ch?n :))) gam con im re v,0
7507,?a th?ng kiaya ?i vào ??y ?? chi v??? khó hiueer,0
7508,??c ???c ch?n l?i,0
7509,SE rung ?ùi,0
7510,vào GAM +7.5 c?u may thôi ae,0
7511,Xu?ng nhánh thua g?p SE :)))),0
7512,Gam ?i ???ng gà quá,0
7513,xu?ng nhánh thua h?n SE ? ck t?ng thôi Gundam ?i,0
7514,kiaya làm gì v ae,0
7515,Gun ?àm khinh th??ng Ces và cái k?t :)) Chu?i free cho Ces r?i,0
7516,CES playoff ?ây r?i,0
7517,tí n?a yado nó báo ngya ?y mà,0
7518,Lát CES v?n thua thôi,0
7519,??ng gank cho kiaya n?a..fail liên t?c,0
7520,??c gì ???c ch?n =))),0
7521,ch?p 3 m?ng,0
7522,R?ng hoá k? khác bi?t,0
7523,mùa này yado gánh ác,0
7524,con Yado này kinh quá,0
7525,se con ?ang tính ??t vé ?i m? tho,0
7526,B?n tàu có v? quy?t tâm l?m,0
7527,Qu?ng cho levi ch?u,0
7528,kênh chat tr?u :)),2
7529,Toàn b? tâm lý,0
7530,win d? v?y thì coi chán l?m,0
7531,"nhà chính ch?a n?, Chovy ch?a d?ng farm lính ?âu",0
7532,"Tôi k thích cái cách ??i Gam nh? game 1 ?? sân ?è có tí hi v?ng r?i l?i d?p t?t ph? phàng nh? v?y, tôi ?? ngh? trao cúp tình th??ng cho sân ?è ?? các cháu nó b?t cay ?i",2
7533,?ng l?m,0
7534,nh?c MSI n?m nay nghe c? chu?i vãi c?c,1
7535,nay l? quá ko gáy n?a à,1
7536,Em ?éo s? th?ng nào h?t,1
7537,20p xong game,0
7538,mid test skin à,0
7539,fan se th?y gam ?ánh nh? này ?ng vãi l?n ?y ch?..win mà nhìn ??n ác,1
7540,SGB ?i CKTG b? doublelift nói VCS ch?i gam không não,2
7541,hi?u luôn nhìn cách ?ánh v?i pick là bi?t buông gi?u bài xu?ng nhánh thua ?ó,0
7542,huhi ngu,2
7543,"Ngài Ren ?ã t?ng nói: :""? VCS có m?y th?ng t??ng nó gi?i mà không có tinh th?n c?u ti?n""",2
7544,có ??ng sao thua dc,0
7545,GG hay v?y t ?ánh giá sai r,0
7546,Tài 29 v?ng tay chèo,0
7547,Gam nh?p bi li à,0
7548,:) r?i GG v?n thua thôi,0
7549,2 team ?ánh rank? ?ánh giao tranh lung tung,0
7550,"k có acc hàn thì ?ánh ki?u gì ? , kati c?ng ?ã c? g?ng h?t s?c r?i ? , b?t b?i ? vn ch? có ph?i ? london ?âu mà ?òi th?ng mãi ? , GG c?ng k ph?i là ??i y?u , gi?i thì vào mà ?ánh ??",0
7551,bin ch?c l?i b? lpl nó t? ti?p thôi,0
7552,Gam con thua nhuc xong loi SE vao :)),0
7553,tanker 2023 xanh thì khó nói,0
7554,m?y th?ng lpl lúc nào c?ng b?p d?y h?t,0
7555,Này thì phí cung phong linh ?i ks,0
7556,hi?n t? bé ??u r?i nh?n l?i ???c gì,0
7557,nói th?ng là nó bán ?? bi?t cách qu?ng??? nói bóng nói gió b?ck vãi c? l?n,1
7558,Gam nh?p BLG =)),0
7559,"ELK esport, ngài bin vs yagao ?ánh nh? này vô trong g?p m?y th m?nh sao ?ánh =))",0
7560,ông bl chán ghê,2
7561,m?y nhóc ch? ch? thua xog ch?i,2
7562,Nh?n,0
7563,GAM th?ng TES do TES qu?ng thôi. Nh? ? VCS GAM win là do m?y team VCS nó qu?ng thôi ch? ?i lane có l?i ai ?âu :)),0
7564,Gi?n m?t,0
7565,elk ??n ác,0
7566,GAM v? n??c s?m ch? c? làm gì,0
7567,Gam thua c?ng ?úng thôi,0
7568,vui ác,0
7569,nh?p th?,0
7570,gam cook,0
7571,"Team GG nó 3 th?ng Hàn ??u quân c? mà, khác gì top LCK",0
7572,c??i qu? vãi l?n,1
7573,th?ng elk nay bi?t ch?i game r?i,0
7574,th? này mà Gam ?òi ?n =)))),0
7575,?u quá,0
7576,GG ?ánh v thì GAM thua c?ng ?úng thôi,0
7577,t? tôn,0
7578,c??i,0
7579,Elk ??p m?t thì thua :)),0
7580,Nãy blv kêu reset m?ng mà. Gi? quay xe nhanh th?. Alooooooo,0
7581,LPL tuoi l?n,2
7582,gam ?ái,2
7583,Nh?p th? punchline,0
7584,phi tiêu l?p lánh mà,0
7585,?ánh cánh d??i ??nh th?t,0
7586,"Blv H?i D??ng kém vãi c? hàng, ??c tên skill còn sai",2
7587,on quy?t ?oán vkl,1
7588,thua r?i,0
7589,on quy?t ?oán vãi c? l?n,1
7590,?ánh ?i ông,0
7591,m??t ác,0
7592,ông n?i ?ánh cháu,2
7593,ác vãi l?n,1
7594,t?nh ác,0
7595,"M?y b?n nói gì th?, GAM là ki?n t??ng Esports ?NÁ ?ó, nghe danh oách xà lách vl th?o nào n?m ngoái ch?n ?ánh SEAGAMES l?y ti?ng th?m ??y SGB ?i MSI ?? nó b? ?n ch?i nào ng? SGB nó th? hi?n t?t vãi l?n :)))",1
7596,t? duy ??n. nâng bi tây à,1
7597,Tôi ?n t??ng v?i l?i ch?i c?a GAM,0
7598,idol bá ??n,2
7599,bá ??n có khác,2
7600,xem 3 ván r?i ?i ng? là ??p,0
7601,cáp hói m? r?i,0
7602,qu?ng cáo chu?t à,0
7603,"a ?ây r?i, Bá ?i?n anh tôi, ??nh cao c?a s? bình lu?n, gi?ng anh quá hay, r?t ch?c và v?ng chãy, anh là idol c?a gi?i bình lu?n, không có anh MSI s? m?t ?i 1 gi?ng nghe nh? chó s?a =))",2
7604,t? s? th? nào r?i,0
7605,ch?y nhanhh quá c?ng không t?t,0
7606,khen xong qu?ng vãi c?c :)),1
7607,b?n nó spam cho mà bi?t mà ngh? ch? dume bl nh? này ai nu?t n?i,2
7608,"G?i a, BLV Bá ?u?i. Hãy ?? nh?ng l?i ch? trích và toxic ?nh h??ng ??n tinh th?n c?a a. A ch?a ??t ???c v? trí BLV t?i MSI, ch?ng t? k? n?ng c?a a là ch?a ?? ?? ???c công nh?n. Hãy ngh? vi?c anh nhé",2
7609,chat toxic thì t?t chát ?i bl khó ch?u thì t?t ti?ng ?i ??n gi?n th? mà k bi?t làm à,2
7610,nói câu ?c câu ch?ng,0
7611,Gam gi?u bài thôi vào vòng b?ng ?ánh khác ngay,0
7612,sao anh ch?i bá ?i?n d? c,0
7613,"BLG nó gi?u bài, elk, xun, yagao, on thay phiên nhau di?n choke thôi, t? lpl ??n msi",0
7614,ng?n l??i bình lu?n nghe khó ch?u vãi c? l?n,1
7615,Gáy ácc,0
7616,v?p c? :)))),1
7617,"Ko chuyên môn, không ch?t gi?ng. B?n thân m ?ang làm ?nh h??ng ??n tr?i nghi?m c?a ng??i khác ?ó Bá ?i?n. Có t? tr?ng thì d?ng l?i ?c r?i",2
7618,top ch?a có ?? hoàn thi?n,0
7619,MC th? mà c?ng chê thì c?ng ch?u các b? th?t,0
7620,caps ?ánh ac quá,0
7621,Sao chovy béo v?y nh? . ?n nhi?u vãi c?c,2
7622,"nhìn ch?t t??ng là th?y PSG h?n r ??y, n?u v?n thua thì là out trình n?ng vãi c? l?n",0
7623,thua tu?t qu?n v?y là chênh có 2k,0
7624,Ng??i duy nh?t c?u ?c GenG là Elk,0
7625,"b?ng nào gam c?ng c? thoi, mà bi?t tr??c là kh ?i t?i ?âu nên kh hy v?ng :(",0
7626,sao chê mc z,0
7627,Tránh dc VCS kìa ,0
7628,"Ngài Pyos.. à nh?m Mark ?oán Gam, BLG v?i ??i m?nh nh?t b?ng còn l?i s? vào; ngài ?úng 2/3 r?i :((",0
7629,Mc ?ang makeup theo màu MSI thôi,0
7630,m?y cái máy phía sau ch?c s?n sò l?m nh?.,0
7631,May cho GAM là không chung b?ng v?i G2 ch? không LEVI l?i b? HANS SAMA ??m m?m thì cay é é é,2
7632,m?y ?o?n nh?n nhá y h?t gi?ng killjoy,0
7633,"AM nh? 2 ván câu view cho VCS, Se con c? ng? mình hay, ?ánh gi? khách cho se con ? Viewing Party xem n?t ván 5 xong ch?t c?a ?n m?ng cùng GAM luôn m?i cay",0
7634,ces th? chán th?,0
7635,MC già thì vãi l?n,2
7636,pun bán sâu vc,0
7637,Se con kh có liêm s? h? m?i ng,0
7638,doran nay g?p b? r?i,0
7639,toàn dân ?n l??ng ?án kieu gì nh? k luyen t?p,0
7640,pun bán sâu vãi c?c,2
7641,?? Sao k ?ánh??,0
7642,gen thua r?i,0
7643,Pun ?ánh láo phát toang ghê,0
7644,ad ces h?i ?u?i,0
7645,Fan gam mu?n SE win nhé. CES ?ánh t? vãi l?n. Chung k?t xem k vui,0
7646,pick sylas tránh bên kia pick Swain v?i Mp nha anh em,0
7647,còn ari thì ?éo ?ánh?,1
7648,em th?y con sylas không có m?t cái tác d?ng gì luôn á,0
7649,?? m? hôi r?i à,0
7650,con sylas này nó hãm =)),0
7651,em không th?y con sylas m?nh ch? nào luôn ?y,0
7652,??m tay,0
7653,h?ng nam tính,0
7654,ulti Lissan d? trúng thì l?y thôi ae ch? renâta khó trúng m?i hãm mà,0
7655,thanh niên ?eo cái túi nh? ch?y grab v?y,0
7656,3-0 v? ngh? s?m mai ph?c thù gân ?àm,0
7657,gà vãi c?c ra,1
7658,Slayder trao ??i.,0
7659,"sylas c??p R c?a bliz c?ng ngon mà, mng sao v?y",0
7660,SE vs CES ?ang ?ánh mà m?y Gam con vô khóc mi?t,0
7661,m?y mùa GAM lót ???ng ? gi?i th? gi?i thì SE lót ???ng cho GAM ??p vào ??u ? VCS ??y các secon,0
7662,Gam lót ???ng mà sao se thua t?i lót ???ng quài z =))),0
7663,Ad noi nhieu vãi l?n,2
7664,se ác vl toàn cho se con hy v?ng,2
7665,se ác vãi l?n toàn cho se con hy v?ng,2
7666,ko cõ cung phong linh ?? t? v?p r,0
7667,Vi?t Nam ch? ?c 1 vé ?i MSI thôi,0
7668,??t con m? saoooo,1
7669,Gam b?o ch?p m ván win :))),0
7670,gam l?i ph?i mua thêm 5 h?p c?m gà n?a r :< ?n v ngán ch?t,0
7671,gagas giao tranh ngon,0
7672,?ia1 nay ?ánh t?t ghê,0
7673,??a hóa qu?,0
7674,ngài ? nh??ng ngta ?i,0
7675,H?t máu cmnr r?ng gì n?a,1
7676,vnam gi? thi?u mid ch?t l??ng quá,0
7677,Yado nó th? oxy :)))),0
7678,ces nó l?c quan quá :)),0
7679,SE bi?t ?n r?ng r h?,0
7680,lát th?ng Elk v?p c? này,0
7681,M?i ván 1. M?y cha um sùm vãi c? l?n,1
7682,"7 c? b? bóng ?á ng??i, v?n ??ng viên ??u v?t chuyên nghi?p, hung th?n ??p ?i?n tho?i fan nhí, k? hu? di?t gi?i l?c ?à h?ng 66.",0
7683,VCS ngày ??u h?i cùi mà càng coi càng th?y oke nha,0
7684,tìm ki?m Discord rút th?m trúng th??ng,0
7685,h?ng ?en ??nh th? gi?i,0
7686,gam ?âu ae,0
7687,Gen con à này vòng b?ng nên gáy nh? l?i khum thôi ??i,0
7688,ra Word la ra dau cha :)),0
7689,Kéo vô t?t ?èn là ?i :D,0
7690,?i ?êm g?p xe t?i :)))),0
7691,"mu?n gi?t 1 con r?ng,máu ph?i ch?y thành sông awesome",0
7692,xem ?ã m?t th?t s?,0
7693,C??p này,0
7694,??i lát combat t?ng rumble nó khè ch?t s?ch tê li?t,0
7695,GENG ?ánh cóng th? nh?. nh? T2 ?ánh chung k?t v?y =))),0
7696,Zeus xu?ng phong ?? nhi?u z,0
7697,?ánh v thôi ff ?i,0
7698,2 th?ng k ?n dc con red,0
7699,Gi? ?ánh hay nh?ng vào CK l?i choke ti?p ch? có ??i qu?n :v,0
7700,??u l?n,1
7701,Test ??i hình r?i,0
7702,Peyz g?p b? Guma ng?p vcl,1
7703,Keria mà nó dí v?y thì ch?c Delight l?i h?t r?i,0
7704,l?i b?t ??u r ??y,0
7705,Khéo l?t kèo th?t,0
7706,ván 3 nhây xong gi? thua ch?c c??i ?a,0
7707,Doran ?ã tr? v? v?i ?úng b?n ch?t c?a mình,0
7708,Lo?i s?m cho ?? ?au ??u,0
7709,Ch?i combat t?ng r?i,0
7710,thua thì thôi s? gì có ph?i lo?i luôn ?âu,0
7711,"M?y t2 con chu?n b? v?n ?? ?? th?a nào , ?èn chói quá , chu?t ?? quá bàn phím li?t nút . M?i qua luân ?ôn l?ch múi gi? khó ng? quá =)))))))))",0
7712,Faker ?ã c?ng,0
7713,cái ?i bi?n v? h?t v?y,0
7714,bá ??n ch?c ngày mai,0
7715,tr?n này 1 m?t 1 còn m?i hay này,0
7716,T?p âm v?y,0
7717,?ã b?o không ph?i chung k?t thì xin cái tu?i mà :),0
7718,tr?n 2 r?i còn h?i gen ?âu..fan n?a mùa,0
7719,Skin ma ki?m ?âu? Whyyyy,0
7720,doran không ph?i 369,0
7721,g2 ni?m t? hào châu âu,0
7722,Tay run r,0
7723,All in g2 roài,0
7724,nhà cái b?t ??u ra tay :)),0
7725,sân kh?u ??pp,0
7726,pause ?? ??i kèo anh em b? h?t nh?n ??nh ban ??u ?ánh ng??c l?i nhé,0
7727,2 th?ng này ?anh vui,0
7728,các bác bet ? site nào v,0
7729,Nói ?innois l?i ?m,1
7730,Nói ?innois l?i ?ù má,1
7731,Kháp kháp cc @@,1
7732,Doran g?p ô n?i ch? không ph?i b? n?a,0
7733,gi? ch? có ad c?a GAM nh?p vào m?i win combat,0
7734,??c bài à,0
7735,bình lu?n hài vãi l?n,1
7736,lói lói cái l?n gì,1
7737,ch? Elk v?p c? thôi,0
7738,kháp :)) thái l?n vãi l?n,1
7739,2 ng??i là ??n h?,0
7740,gam bú thêm cái cúp n?a r?i,1
7741,SE mà nh? r?ng n?a thì bú,1
7742,sao k ???c vào th? ae,0
7743,Noway ??p trai ác,0
7744,Quá là trung l?p :)),0
7745,??a ng?c,0
7746,Gam nper,0
7747,4h30 m?i ?ánh nhen mn,0
